Date,DHT11#1 Humidity,DHT11#1 Temperature,DHT11#2 Humidity,DHT11#2 Temperature,DHT22#3 Humidity,DHT22#3 Temperature
2016-08-24T06:45:59.083-0600,22,17,19,17,49,20.3
2016-08-24T06:46:04.884-0600,22,17,19,17,49,20.3
2016-08-24T06:46:10.685-0600,22,17,19,17,49,20.3
2016-08-24T06:46:16.486-0600,22,17,19,17,49,20.3
2016-08-24T06:46:22.287-0600,22,17,19,17,48.8,20.3
2016-08-24T06:46:28.102-0600,22,17,19,17,48.8,20.3
2016-08-24T06:46:33.908-0600,22,17,19,17,48.8,20.3
2016-08-24T06:46:39.713-0600,22,17,19,17,49.2,20.3
2016-08-24T06:46:45.515-0600,22,17,19,17,49,20.3
2016-08-24T06:46:51.316-0600,22,17,19,17,49,20.3
2016-08-24T06:46:57.117-0600,22,17,19,17,48.3,20.3
2016-08-24T06:47:02.918-0600,22,17,19,17,49,20.3
2016-08-24T06:47:08.719-0600,22,17,19,17,49,20.3
2016-08-24T06:47:14.520-0600,22,17,19,17,49,20.3
2016-08-24T06:47:20.321-0600,22,17,19,17,49,20.3
2016-08-24T06:47:26.127-0600,22,17,19,17,49,20.3
2016-08-24T06:47:31.932-0600,22,17,19,17,49,20.3
2016-08-24T06:47:37.733-0600,22,17,19,17,49,20.3
2016-08-24T06:47:43.535-0600,22,17,19,17,49,20.3
2016-08-24T06:47:49.336-0600,22,17,19,17,48.9,20.3
2016-08-24T06:47:55.137-0600,22,17,19,17,48.8,20.3
2016-08-24T06:48:00.938-0600,22,17,19,17,48.8,20.3
2016-08-24T06:48:06.739-0600,22,17,19,17,49,20.3
2016-08-24T06:48:12.540-0600,22,17,19,17,49,20.3
2016-08-24T06:48:18.364-0600,22,17,19,17,49,20.3
2016-08-24T06:48:24.169-0600,22,17,19,17,49,20.3
2016-08-24T06:48:29.971-0600,22,17,19,17,49,20.3
2016-08-24T06:48:35.772-0600,22,17,19,17,49,20.3
2016-08-24T06:48:41.573-0600,22,17,19,17,49,20.3
2016-08-24T06:48:47.374-0600,22,17,19,17,49,20.3
2016-08-24T06:48:53.175-0600,22,17,19,17,49.1,20.3
2016-08-24T06:48:58.976-0600,22,17,19,17,49.1,20.3
2016-08-24T06:49:04.777-0600,22,17,19,17,49.1,20.3
2016-08-24T06:49:10.578-0600,22,17,19,17,48.9,20.3
2016-08-24T06:49:16.384-0600,22,17,19,17,48.9,20.3
2016-08-24T06:49:22.190-0600,22,17,19,17,49,20.3
2016-08-24T06:49:27.990-0600,22,17,19,17,48.9,20.3
2016-08-24T06:49:33.791-0600,22,17,19,17,48.9,20.2
2016-08-24T06:49:39.593-0600,22,17,19,17,49.1,20.3
2016-08-24T06:49:45.394-0600,22,17,19,17,49.1,20.3
2016-08-24T06:49:51.195-0600,22,17,19,17,49.1,20.3
2016-08-24T06:49:56.996-0600,22,17,19,17,49.1,20.3
2016-08-24T06:50:02.797-0600,22,17,19,17,49.1,20.3
2016-08-24T06:50:08.621-0600,22,17,19,17,49.1,20.3
2016-08-24T06:50:14.427-0600,22,17,19,17,49.1,20.3
2016-08-24T06:50:20.228-0600,22,17,19,17,49.1,20.3
2016-08-24T06:50:26.029-0600,22,17,19,17,49.1,20.3
2016-08-24T06:50:31.830-0600,22,17,19,17,49,20.3
2016-08-24T06:50:37.631-0600,22,17,19,17,48.9,20.3
2016-08-24T06:50:45.768-0600,22,17,19,17,ERROR,ERROR
2016-08-24T06:50:51.568-0600,22,17,19,17,49,20.2
2016-08-24T06:50:57.369-0600,22,17,19,17,49.1,20.3
2016-08-24T06:51:03.184-0600,22,17,19,17,49.1,20.3
2016-08-24T06:51:08.990-0600,22,17,19,17,49.1,20.3
2016-08-24T06:51:14.796-0600,22,17,19,17,49.1,20.3
2016-08-24T06:51:20.602-0600,22,17,19,17,49.1,20.3
2016-08-24T06:51:26.402-0600,22,17,19,17,48.6,20.3
2016-08-24T06:51:33.163-0600,ERROR,ERROR,19,17,49.1,20.3
2016-08-24T06:51:38.965-0600,22,17,19,17,49.1,20.3
2016-08-24T06:51:44.766-0600,22,17,19,17,49,20.3
2016-08-24T06:51:50.567-0600,22,17,19,17,49,20.3
2016-08-24T06:51:56.367-0600,22,17,19,17,49,20.3
2016-08-24T06:52:02.173-0600,22,17,19,17,49.1,20.3
2016-08-24T06:52:07.979-0600,22,17,19,17,49.2,20.3
2016-08-24T06:52:13.780-0600,22,17,19,17,49.1,20.3
2016-08-24T06:52:19.581-0600,22,17,19,17,49.1,20.3
2016-08-24T06:52:25.382-0600,22,17,19,17,49,20.2
2016-08-24T06:52:31.183-0600,22,17,19,17,49.1,20.3
2016-08-24T06:52:36.984-0600,22,17,19,17,49.1,20.3
2016-08-24T06:52:42.785-0600,22,17,19,17,49.1,20.3
2016-08-24T06:52:48.586-0600,22,17,19,17,49.1,20.3
2016-08-24T06:52:54.406-0600,22,17,19,17,49.1,20.3
2016-08-24T06:53:00.212-0600,22,17,19,17,49.1,20.3
2016-08-24T06:53:06.017-0600,22,17,19,17,49,20.2
2016-08-24T06:53:11.818-0600,22,17,19,17,49,20.3
2016-08-24T06:53:17.619-0600,22,17,19,17,49,20.3
2016-08-24T06:53:23.420-0600,22,17,19,17,49,20.3
2016-08-24T06:53:29.221-0600,22,17,19,17,49,20.2
2016-08-24T06:53:35.022-0600,22,17,19,17,49,20.2
2016-08-24T06:53:40.823-0600,22,17,19,17,49,20.2
2016-08-24T06:53:46.624-0600,22,17,19,17,49.2,20.3
2016-08-24T06:53:52.430-0600,22,17,19,17,49.1,20.3
2016-08-24T06:53:58.236-0600,22,17,19,17,49,20.2
2016-08-24T06:54:04.037-0600,22,17,19,17,49.1,20.3
2016-08-24T06:54:09.838-0600,22,17,19,17,49.1,20.3
2016-08-24T06:54:15.639-0600,22,17,19,17,49.1,20.3
2016-08-24T06:54:21.440-0600,22,17,19,17,49.1,20.3
2016-08-24T06:54:27.241-0600,22,17,19,17,49,20.3
2016-08-24T06:54:33.043-0600,22,17,19,17,49,20.3
2016-08-24T06:54:38.843-0600,22,17,19,17,49,20.3
2016-08-24T06:54:44.658-0600,22,17,19,17,49,20.3
2016-08-24T06:54:50.464-0600,22,17,19,17,49.1,20.2
2016-08-24T06:54:56.265-0600,22,17,19,17,49.2,20.3
2016-08-24T06:55:02.066-0600,22,17,19,17,49.2,20.3
2016-08-24T06:55:07.867-0600,22,17,19,17,49.1,20.3
2016-08-24T06:55:13.668-0600,22,17,19,17,49.1,20.2
2016-08-24T06:55:19.469-0600,22,17,19,17,49.2,20.3
2016-08-24T06:55:25.270-0600,22,17,19,17,49.2,20.3
2016-08-24T06:55:31.621-0600,22,17,ERROR,ERROR,49,20.2
2016-08-24T06:55:37.417-0600,22,17,19,17,48.9,20.2
2016-08-24T06:55:43.223-0600,22,17,19,17,49.2,20.3
2016-08-24T06:55:49.028-0600,22,17,19,17,49,20.2
2016-08-24T06:55:54.829-0600,22,17,19,17,49.2,20.3
2016-08-24T06:56:00.630-0600,22,17,19,17,49.2,20.3
2016-08-24T06:56:06.431-0600,22,17,19,17,49.2,20.3
2016-08-24T06:56:12.232-0600,22,17,19,17,49.2,20.3
2016-08-24T06:56:18.034-0600,22,17,19,17,49,20.2
2016-08-24T06:56:23.835-0600,22,17,19,17,49.1,20.3
2016-08-24T06:56:29.636-0600,22,17,19,17,49,20.3
2016-08-24T06:56:35.451-0600,22,17,19,17,49,20.3
2016-08-24T06:56:41.256-0600,22,17,19,17,49,20.3
2016-08-24T06:56:47.062-0600,22,17,19,17,49.1,20.3
2016-08-24T06:56:52.863-0600,22,17,19,17,49.2,20.3
2016-08-24T06:56:58.664-0600,22,17,19,17,49.1,20.2
2016-08-24T06:57:04.465-0600,22,17,19,17,49.2,20.3
2016-08-24T06:57:10.266-0600,22,17,19,17,49.2,20.3
2016-08-24T06:57:16.067-0600,22,17,19,17,49.2,20.3
2016-08-24T06:57:21.868-0600,22,17,19,17,49.2,20.3
2016-08-24T06:57:27.665-0600,22,17,19,17,49.2,20.3
2016-08-24T06:57:33.471-0600,22,17,19,17,49.1,20.3
2016-08-24T06:57:39.276-0600,22,17,19,17,49.2,20.3
2016-08-24T06:57:45.077-0600,22,17,19,17,49.2,20.3
2016-08-24T06:57:50.878-0600,22,17,19,17,49,20.2
2016-08-24T06:57:56.679-0600,22,17,19,17,49,20.3
2016-08-24T06:58:02.481-0600,22,17,19,17,49,20.3
2016-08-24T06:58:11.992-0600,22,17,19,17,ERROR,ERROR
2016-08-24T06:58:17.793-0600,22,17,19,17,48.9,20.2
2016-08-24T06:58:24.285-0600,22,17,19,17,ERROR,ERROR
2016-08-24T06:58:30.087-0600,22,17,19,17,48,20.3
2016-08-24T06:58:35.888-0600,22,17,19,17,49.2,20.3
2016-08-24T06:58:41.690-0600,22,17,19,17,49.1,20.2
2016-08-24T06:58:47.490-0600,22,17,19,17,49.1,20.3
2016-08-24T06:58:53.292-0600,22,17,19,17,49.1,20.2
2016-08-24T06:58:59.093-0600,22,17,19,17,49.1,20.2
2016-08-24T06:59:04.894-0600,22,17,19,17,49,20.2
2016-08-24T06:59:10.695-0600,22,17,19,17,48.9,20.2
2016-08-24T06:59:16.496-0600,22,17,19,17,48.9,20.2
2016-08-24T06:59:22.301-0600,22,17,19,17,49.1,20.2
2016-08-24T06:59:28.107-0600,22,17,19,17,49.1,20.2
2016-08-24T06:59:33.908-0600,22,17,19,17,49.2,20.3
2016-08-24T06:59:39.709-0600,22,17,19,17,49.2,20.3
2016-08-24T06:59:45.510-0600,22,17,19,17,49.2,20.3
2016-08-24T06:59:51.999-0600,22,17,ERROR,ERROR,49.1,20.2
2016-08-24T06:59:57.800-0600,22,17,19,17,49,20.2
2016-08-24T07:00:03.601-0600,22,17,19,17,48.9,20.2
2016-08-24T07:00:09.402-0600,22,17,19,17,49.2,20.3
2016-08-24T07:00:15.217-0600,22,17,19,17,49.1,20.2
2016-08-24T07:00:21.023-0600,22,17,19,17,49.2,20.3
2016-08-24T07:00:26.824-0600,22,17,19,17,49.1,20.2
2016-08-24T07:00:32.625-0600,22,17,19,17,49.1,20.2
2016-08-24T07:00:38.426-0600,22,17,19,17,49.2,20.3
2016-08-24T07:00:44.227-0600,22,17,19,17,49.1,20.2
2016-08-24T07:00:50.028-0600,22,17,19,17,49.1,20.2
2016-08-24T07:00:55.829-0600,22,17,19,17,49.1,20.2
2016-08-24T07:01:01.630-0600,22,17,19,17,49.1,20.2
2016-08-24T07:01:07.432-0600,22,17,19,17,49.2,20.2
2016-08-24T07:01:13.237-0600,22,17,19,17,49,20.2
2016-08-24T07:01:19.043-0600,22,17,19,17,49,20.2
2016-08-24T07:01:24.844-0600,22,17,19,17,49,20.2
2016-08-24T07:01:30.645-0600,22,17,19,17,49.3,20.3
2016-08-24T07:01:36.446-0600,22,17,19,17,49.1,20.2
2016-08-24T07:01:42.247-0600,22,17,19,17,49.1,20.3
2016-08-24T07:01:48.048-0600,22,17,19,17,49,20.2
2016-08-24T07:01:54.532-0600,ERROR,ERROR,19,17,49.1,20.2
2016-08-24T07:02:00.333-0600,22,17,19,17,49.1,20.2
2016-08-24T07:02:06.148-0600,22,17,19,17,48.9,20.2
2016-08-24T07:02:11.954-0600,22,17,19,17,49,20.2
2016-08-24T07:02:17.759-0600,22,17,19,17,49,20.2
2016-08-24T07:02:23.561-0600,22,17,19,17,49,20.2
2016-08-24T07:02:29.361-0600,22,17,19,17,49,20.2
2016-08-24T07:02:35.163-0600,22,17,19,17,49.1,20.2
2016-08-24T07:02:40.964-0600,22,17,19,17,49.2,20.2
2016-08-24T07:02:46.765-0600,22,17,19,17,49.1,20.2
2016-08-24T07:02:52.566-0600,22,17,19,17,49.2,20.2
2016-08-24T07:03:01.533-0600,ERROR,ERROR,19,17,49.2,20.2
2016-08-24T07:03:07.338-0600,22,17,19,17,49,20.2
2016-08-24T07:03:13.144-0600,22,17,19,17,49,20.2
2016-08-24T07:03:18.945-0600,22,17,19,17,49,20.2
2016-08-24T07:03:24.746-0600,22,17,19,17,49.1,20.2
2016-08-24T07:03:30.547-0600,22,17,19,17,49.1,20.2
2016-08-24T07:03:36.348-0600,22,17,19,17,49.1,20.2
2016-08-24T07:03:42.149-0600,22,17,19,17,49.1,20.2
2016-08-24T07:03:47.950-0600,22,17,19,17,49.1,20.2
2016-08-24T07:03:53.751-0600,22,17,19,17,49.1,20.2
2016-08-24T07:03:59.562-0600,22,17,19,17,49.1,20.2
2016-08-24T07:04:05.367-0600,22,17,19,17,49,20.2
2016-08-24T07:04:11.168-0600,22,17,19,17,49.1,20.2
2016-08-24T07:04:16.969-0600,22,17,19,17,49.1,20.2
2016-08-24T07:04:22.771-0600,22,17,19,17,49.1,20.2
2016-08-24T07:04:28.572-0600,22,17,19,17,48.9,20.2
2016-08-24T07:04:34.373-0600,22,17,19,17,49,20.2
2016-08-24T07:04:40.174-0600,22,17,19,17,48.9,20.2
2016-08-24T07:04:45.975-0600,22,17,19,17,49.2,20.2
2016-08-24T07:04:51.790-0600,22,17,19,17,49.2,20.2
2016-08-24T07:04:57.595-0600,22,17,19,17,49.2,20.2
2016-08-24T07:05:03.396-0600,22,17,19,17,49.2,20.2
2016-08-24T07:05:09.197-0600,22,17,19,17,49.2,20.2
2016-08-24T07:05:14.999-0600,22,17,19,17,49.2,20.2
2016-08-24T07:05:20.800-0600,22,17,19,17,49.2,20.2
2016-08-24T07:05:26.601-0600,22,17,19,17,49.2,20.2
2016-08-24T07:05:32.402-0600,22,17,19,17,49.2,20.2
2016-08-24T07:05:38.203-0600,22,17,19,17,49.2,20.2
2016-08-24T07:05:44.004-0600,22,17,19,17,49.1,20.2
2016-08-24T07:05:49.810-0600,22,17,19,17,49,20.2
2016-08-24T07:05:55.615-0600,22,17,19,17,49.1,20.2
2016-08-24T07:06:01.417-0600,22,17,19,17,49,20.2
2016-08-24T07:06:07.217-0600,22,17,19,17,49.3,20.2
2016-08-24T07:06:13.018-0600,22,17,19,17,49.1,20.2
2016-08-24T07:06:18.819-0600,22,17,19,17,49.1,20.2
2016-08-24T07:06:24.621-0600,22,17,19,17,49.1,20.2
2016-08-24T07:06:30.421-0600,22,17,19,17,48.9,20.2
2016-08-24T07:06:36.223-0600,22,17,19,17,49.1,20.2
2016-08-24T07:06:42.042-0600,22,17,19,17,49.1,20.2
2016-08-24T07:06:50.741-0600,ERROR,ERROR,19,17,49.1,20.2
2016-08-24T07:06:56.543-0600,22,17,19,17,49.1,20.2
2016-08-24T07:07:02.344-0600,22,17,19,17,49,20.2
2016-08-24T07:07:08.145-0600,22,17,19,17,49.1,20.2
2016-08-24T07:07:13.946-0600,22,17,19,17,49.1,20.2
2016-08-24T07:07:19.747-0600,22,17,19,17,49.1,20.2
2016-08-24T07:07:25.548-0600,22,17,19,17,49.1,20.2
2016-08-24T07:07:31.349-0600,22,17,19,17,49.1,20.2
2016-08-24T07:07:37.173-0600,22,17,19,17,49.1,20.2
2016-08-24T07:07:42.979-0600,22,17,19,17,49,20.2
2016-08-24T07:07:50.160-0600,22,17,ERROR,ERROR,49,20.2
2016-08-24T07:07:55.961-0600,22,17,19,17,49,20.2
2016-08-24T07:08:01.762-0600,22,17,19,17,49.1,20.2
2016-08-24T07:08:07.563-0600,22,17,19,17,49.1,20.2
2016-08-24T07:08:13.364-0600,22,17,19,17,49,20.2
2016-08-24T07:08:19.165-0600,22,17,19,17,49.1,20.2
2016-08-24T07:08:24.966-0600,22,17,19,17,49,20.2
2016-08-24T07:08:30.772-0600,22,17,19,17,49.2,20.2
2016-08-24T07:08:36.577-0600,22,17,19,17,48.3,20.2
2016-08-24T07:08:42.383-0600,22,17,19,17,49.2,20.2
2016-08-24T07:08:48.184-0600,22,17,19,17,49.2,20.2
2016-08-24T07:08:53.985-0600,22,17,19,17,49.2,20.2
2016-08-24T07:08:59.786-0600,22,17,19,17,49.2,20.2
2016-08-24T07:09:05.587-0600,22,17,19,17,49.2,20.2
2016-08-24T07:09:11.388-0600,22,17,19,17,49.2,20.2
2016-08-24T07:09:17.189-0600,22,17,19,17,49.2,20.2
2016-08-24T07:09:22.991-0600,22,17,19,17,49.2,20.2
2016-08-24T07:09:28.801-0600,22,17,19,17,49.2,20.2
2016-08-24T07:09:34.607-0600,22,17,19,17,49.1,20.2
2016-08-24T07:09:40.412-0600,22,17,19,17,49.1,20.2
2016-08-24T07:09:46.214-0600,22,17,19,17,49.1,20.2
2016-08-24T07:09:52.014-0600,22,17,19,17,49.4,20.2
2016-08-24T07:09:57.820-0600,22,17,19,17,49.2,20.2
2016-08-24T07:10:03.621-0600,22,17,19,17,49.1,20.2
2016-08-24T07:10:09.422-0600,22,17,19,17,49.2,20.2
2016-08-24T07:10:15.223-0600,22,17,19,17,49.2,20.2
2016-08-24T07:10:21.020-0600,22,17,19,17,49.2,20.2
2016-08-24T07:10:26.825-0600,22,17,19,17,49.2,20.2
2016-08-24T07:10:32.631-0600,22,17,19,17,49.2,20.2
2016-08-24T07:10:38.432-0600,22,17,19,17,49.2,20.2
2016-08-24T07:10:44.233-0600,22,17,19,17,49.2,20.2
2016-08-24T07:10:50.034-0600,22,17,19,17,49.2,20.2
2016-08-24T07:10:55.835-0600,22,17,19,17,49.2,20.2
2016-08-24T07:11:01.636-0600,22,17,19,17,49.1,20.2
2016-08-24T07:11:07.438-0600,22,17,19,17,49.1,20.2
2016-08-24T07:11:13.238-0600,22,17,19,17,49.1,20.2
2016-08-24T07:11:19.049-0600,22,17,19,17,49.2,20.2
2016-08-24T07:11:24.854-0600,22,17,19,17,49.3,20.2
2016-08-24T07:11:30.655-0600,22,17,19,17,49.2,20.2
2016-08-24T07:11:36.456-0600,22,17,19,17,49.2,20.2
2016-08-24T07:11:42.258-0600,22,17,19,17,49.2,20.2
2016-08-24T07:11:48.059-0600,22,17,19,17,49.2,20.2
2016-08-24T07:11:53.860-0600,22,17,19,17,49.2,20.2
2016-08-24T07:11:59.661-0600,22,17,19,17,49.2,20.2
2016-08-24T07:12:05.462-0600,22,17,19,17,49.2,20.2
2016-08-24T07:12:11.263-0600,22,17,19,17,49.3,20.2
2016-08-24T07:12:17.069-0600,22,17,19,17,49.3,20.2
2016-08-24T07:12:22.874-0600,22,17,19,17,49.2,20.2
2016-08-24T07:12:28.675-0600,22,17,19,17,49.2,20.2
2016-08-24T07:12:34.476-0600,22,17,19,17,49.2,20.2
2016-08-24T07:12:40.277-0600,22,17,19,17,49.3,20.2
2016-08-24T07:12:46.078-0600,22,17,19,17,49.3,20.2
2016-08-24T07:12:51.880-0600,22,17,19,17,49.3,20.2
2016-08-24T07:12:57.681-0600,22,17,19,17,49.3,20.2
2016-08-24T07:13:03.482-0600,22,17,19,17,49.2,20.1
2016-08-24T07:13:09.292-0600,22,17,19,17,49.3,20.2
2016-08-24T07:13:15.098-0600,22,17,19,17,49.3,20.2
2016-08-24T07:13:20.899-0600,22,17,19,17,49.3,20.2
2016-08-24T07:13:26.700-0600,22,17,19,17,49.3,20.2
2016-08-24T07:13:32.501-0600,22,17,19,17,49.3,20.2
2016-08-24T07:13:38.302-0600,22,17,19,17,49.3,20.2
2016-08-24T07:13:44.103-0600,22,17,19,17,49.2,20.2
2016-08-24T07:13:49.904-0600,22,17,19,17,49.2,20.2
2016-08-24T07:13:55.844-0600,22,17,19,17,ERROR,ERROR
2016-08-24T07:14:01.640-0600,22,17,19,17,49.5,20.2
2016-08-24T07:14:07.446-0600,22,17,19,17,49.1,20.1
2016-08-24T07:14:13.251-0600,22,17,19,17,49.3,20.2
2016-08-24T07:14:19.052-0600,22,17,19,17,49.3,20.2
2016-08-24T07:14:24.854-0600,22,17,19,17,49.3,20.2
2016-08-24T07:14:30.654-0600,22,17,19,17,49.2,20.2
2016-08-24T07:14:36.455-0600,22,17,19,17,49.3,20.2
2016-08-24T07:14:42.257-0600,22,17,19,17,49.4,20.2
2016-08-24T07:14:48.058-0600,22,17,19,17,49.3,20.1
2016-08-24T07:14:53.859-0600,22,17,19,17,49.3,20.2
2016-08-24T07:14:59.674-0600,22,17,19,17,49.2,20.1
2016-08-24T07:15:05.479-0600,22,17,19,17,49.3,20.2
2016-08-24T07:15:11.280-0600,22,17,19,17,49.3,20.2
2016-08-24T07:15:17.082-0600,22,17,19,17,49.2,20.1
2016-08-24T07:15:22.883-0600,22,17,19,17,49.3,20.2
2016-08-24T07:15:29.096-0600,22,17,19,17,ERROR,ERROR
2016-08-24T07:15:34.900-0600,22,17,19,17,49,20.1
2016-08-24T07:15:40.701-0600,22,17,19,17,49.4,20.2
2016-08-24T07:15:46.502-0600,22,17,19,17,49.1,20.1
2016-08-24T07:15:52.299-0600,22,17,19,17,49.2,20.2
2016-08-24T07:15:59.213-0600,22,17,19,17,ERROR,ERROR
2016-08-24T07:16:05.017-0600,22,17,19,17,49.5,20.2
2016-08-24T07:16:10.819-0600,22,17,19,17,49.4,20.2
2016-08-24T07:16:16.620-0600,22,17,19,17,49.3,20.2
2016-08-24T07:16:22.421-0600,22,17,19,17,49.3,20.1
2016-08-24T07:16:28.222-0600,22,17,19,17,49.4,20.2
2016-08-24T07:16:34.023-0600,22,17,19,17,49.4,20.2
2016-08-24T07:16:39.824-0600,22,17,19,17,49.5,20.2
2016-08-24T07:16:45.625-0600,22,17,19,17,49.3,20.1
2016-08-24T07:16:51.435-0600,22,17,19,17,49.4,20.2
2016-08-24T07:16:57.241-0600,22,17,19,17,49.4,20.2
2016-08-24T07:17:03.042-0600,22,17,19,17,49.2,20.1
2016-08-24T07:17:08.843-0600,22,17,19,17,49.3,20.2
2016-08-24T07:17:14.644-0600,22,17,19,17,49.2,20.1
2016-08-24T07:17:20.445-0600,22,17,19,17,49.1,20.1
2016-08-24T07:17:26.246-0600,22,17,19,17,49.4,20.2
2016-08-24T07:17:32.047-0600,22,17,19,17,49.3,20.1
2016-08-24T07:17:37.849-0600,22,17,19,17,49.3,20.1
2016-08-24T07:17:43.668-0600,22,17,19,17,48.5,20.1
2016-08-24T07:17:49.473-0600,22,17,19,17,48.5,20.2
2016-08-24T07:17:55.275-0600,22,17,19,17,49.3,20.1
2016-08-24T07:18:01.076-0600,22,17,19,17,49.3,20.1
2016-08-24T07:18:06.877-0600,22,17,19,17,49.3,20.1
2016-08-24T07:18:12.678-0600,22,17,19,17,49.2,20.1
2016-08-24T07:18:18.479-0600,22,17,19,17,49.3,20.1
2016-08-24T07:18:24.280-0600,22,17,19,17,49.3,20.1
2016-08-24T07:18:30.081-0600,22,17,19,17,49.2,20.1
2016-08-24T07:18:35.882-0600,22,17,19,17,49.2,20.1
2016-08-24T07:18:41.688-0600,22,17,19,17,49.3,20.2
2016-08-24T07:18:47.493-0600,22,17,19,17,49.3,20.1
2016-08-24T07:18:53.294-0600,22,17,19,17,49.4,20.1
2016-08-24T07:18:59.096-0600,22,17,19,17,49.3,20.1
2016-08-24T07:19:04.897-0600,22,17,19,17,49.3,20.1
2016-08-24T07:19:10.698-0600,22,17,19,17,49.3,20.1
2016-08-24T07:19:16.499-0600,22,17,19,17,49.3,20.1
2016-08-24T07:19:22.300-0600,22,17,19,17,49.3,20.1
2016-08-24T07:19:28.650-0600,22,17,ERROR,ERROR,49.2,20.1
2016-08-24T07:19:34.465-0600,22,17,19,17,49.2,20.1
2016-08-24T07:19:40.271-0600,22,17,19,17,49.3,20.1
2016-08-24T07:19:46.072-0600,22,17,19,17,49.3,20.1
2016-08-24T07:19:51.873-0600,22,17,19,17,49.3,20.1
2016-08-24T07:19:57.674-0600,22,17,19,17,49.3,20.1
2016-08-24T07:20:03.475-0600,22,17,19,17,49.3,20.1
2016-08-24T07:20:09.276-0600,22,17,19,17,49.3,20.1
2016-08-24T07:20:15.077-0600,22,17,19,17,49.3,20.1
2016-08-24T07:20:20.878-0600,22,17,19,17,49.4,20.1
2016-08-24T07:20:26.679-0600,22,17,19,17,49.3,20.1
2016-08-24T07:20:32.485-0600,22,17,19,17,49.2,20.1
2016-08-24T07:20:38.291-0600,22,17,19,17,49.2,20.1
2016-08-24T07:20:44.091-0600,22,17,19,17,49.2,20.1
2016-08-24T07:20:49.893-0600,22,17,19,17,49.4,20.1
2016-08-24T07:20:55.693-0600,22,17,19,17,49.4,20.1
2016-08-24T07:21:01.495-0600,22,17,19,17,49.4,20.1
2016-08-24T07:21:07.296-0600,22,17,19,17,49.4,20.1
2016-08-24T07:21:13.097-0600,22,17,19,17,49.4,20.1
2016-08-24T07:21:18.898-0600,22,17,19,17,49.4,20.1
2016-08-24T07:21:24.717-0600,22,17,19,17,49.4,20.1
2016-08-24T07:21:30.523-0600,22,17,19,17,49.4,20.1
2016-08-24T07:21:36.324-0600,22,17,19,17,49.4,20.1
2016-08-24T07:21:42.125-0600,22,17,19,17,49.3,20.1
2016-08-24T07:21:49.583-0600,22,17,ERROR,ERROR,49.3,20.1
2016-08-24T07:21:55.384-0600,22,17,19,17,49.4,20.1
2016-08-24T07:22:01.185-0600,22,17,19,17,49.4,20.1
2016-08-24T07:22:06.986-0600,22,17,19,17,49.4,20.1
2016-08-24T07:22:12.787-0600,22,17,19,17,49.3,20.1
2016-08-24T07:22:18.588-0600,22,17,19,17,49.4,20.1
2016-08-24T07:22:24.394-0600,22,17,19,17,49.4,20.1
2016-08-24T07:22:30.200-0600,22,17,19,17,49.2,20.1
2016-08-24T07:22:36.001-0600,22,17,19,17,49.2,20.1
2016-08-24T07:22:41.802-0600,22,17,19,17,49.2,20.1
2016-08-24T07:22:47.603-0600,22,17,19,17,49.5,20.1
2016-08-24T07:22:53.404-0600,22,17,19,17,49.3,20.1
2016-08-24T07:22:59.205-0600,22,17,19,17,49.4,20.1
2016-08-24T07:23:05.006-0600,22,17,19,17,49.3,20.1
2016-08-24T07:23:10.807-0600,22,17,19,17,49.4,20.1
2016-08-24T07:23:16.622-0600,22,17,19,17,49.3,20.1
2016-08-24T07:23:22.428-0600,22,17,19,17,49.3,20.1
2016-08-24T07:23:28.229-0600,22,17,19,17,49.3,20.1
2016-08-24T07:23:34.030-0600,22,17,19,17,49.3,20.1
2016-08-24T07:23:39.831-0600,22,17,19,17,49.3,20.1
2016-08-24T07:23:45.632-0600,22,17,19,17,49.3,20.1
2016-08-24T07:23:51.433-0600,22,17,19,17,49.2,20.1
2016-08-24T07:23:57.237-0600,22,17,19,17,49.1,20.1
2016-08-24T07:24:03.035-0600,22,17,19,17,49.2,20.1
2016-08-24T07:24:08.831-0600,22,17,19,17,49.2,20.1
2016-08-24T07:24:14.637-0600,22,17,19,17,49.4,20.1
2016-08-24T07:24:20.443-0600,22,17,19,17,49.3,20.1
2016-08-24T07:24:26.244-0600,22,17,19,17,49.3,20.1
2016-08-24T07:24:32.045-0600,22,17,19,17,49.4,20.1
2016-08-24T07:24:37.846-0600,22,17,19,17,49.4,20.1
2016-08-24T07:24:43.647-0600,22,17,19,17,49.4,20.1
2016-08-24T07:24:50.546-0600,ERROR,ERROR,19,17,49.4,20.1
2016-08-24T07:24:56.348-0600,22,17,19,17,49.3,20.1
2016-08-24T07:25:02.149-0600,22,17,19,17,49.3,20.1
2016-08-24T07:25:07.964-0600,22,17,19,17,49.4,20.1
2016-08-24T07:25:13.770-0600,22,17,19,17,49.3,20.1
2016-08-24T07:25:19.575-0600,22,17,19,17,49.3,20.1
2016-08-24T07:25:25.376-0600,22,17,19,17,49.2,20.1
2016-08-24T07:25:31.177-0600,22,17,19,17,49.4,20.1
2016-08-24T07:25:36.978-0600,22,17,19,17,49.4,20.1
2016-08-24T07:25:42.779-0600,22,17,19,17,49.4,20.1
2016-08-24T07:25:48.580-0600,22,17,19,17,49.4,20.1
2016-08-24T07:25:54.381-0600,22,17,19,17,49.4,20.1
2016-08-24T07:26:00.196-0600,22,17,19,17,49.4,20.1
